"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-03","2.7",,"0.0","0.0","0.0","10.2","22.2","4.4","  190","  190","7.2","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-04","3.6",,"0.0","0.0","0.0","12.4","23.9","1.1","  170","  190","9.8","13.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-05","4.1",,"0.0","0.0","0.0","18.1","24.4","14.4","  190","  180","9.8","13.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-06","3.3",,"0.0","0.0","0.0","19.7","26.1","14.4","  200","  200","6.7","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-07","3.8",,"3.0","0.0","0.0","18.8","25.6","12.8","  170","  180","8.9","11.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-08","4.5",,"9.7","0.0","0.0","16.0","17.2","7.8","  170","  170","9.4","11.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-09","3.8",,"1.8","0.0","0.0","10.7","14.4","8.9","  190","  170","7.2","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-10","4.9",,"14.0","0.0","0.0","10.5","12.2","8.9","  360","   20","9.4","12.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-11","3.7",,"7.9","0.0","0.0","10.6","13.3","9.4","  360","   10","8.9","12.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-12","2.4",,"0.0","0.0","0.0","10.5","13.9","2.8","  230","  230","6.7","12.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-13","3.4",,"0.0","0.0","0.0","5.8","8.9","2.2","  310","  310","7.2","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-14","3.4",,"0.0","0.0","0.0","3.2","4.4","0.6","  310","  330","6.3","10.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-15","3.6",,"0.0","0.0","0.0","4.8","8.9","1.1","  340","  330","8.9","12.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-16","2.7",,"0.0","0.0","0.0","7.4","16.1","-1.0","   10","  360","6.7","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-17","1.9",,"0.0","0.0","0.0","7.6","15.0","-1.0","  330","   10","5.8","8.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-18","1.9",,"0.0","0.0",,"9.1","16.1","1.7","  310","  260","5.8","8.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-19","4.3",,"0.0","0.0","0.0","7.2","10.6","0.6","  330","  340","8.9","13.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-20","1.5",,"0.0","0.0","0.0","2.2","5.6","-2.2","  340","  340","5.4","8.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-21","2.2",,"0.3","3.0","0.0","1.4","7.8","-3.9","  360","  310","8.1","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-22","2.5",,"0.0","0.0","0.0","4.6","16.7","-5.6","  300","  290","7.2","11.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-23","2.9",,"0.0","0.0","0.0","10.9","15.0","7.2","  190","  200","7.6","12.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-24","2.9",,"0.0","0.0","0.0","12.0","16.1","5.0","  350","  330","7.6","12.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-25","4.5",,"0.0","0.0","0.0","5.6","10.0","-1.1","  110","  120","9.8","12.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-26","4.9",,"0.0","0.0","0.0","10.1","24.4","2.2","  160","  170","13.0","17.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-27","3.5",,"0.0","0.0","0.0","16.1","26.7","7.8","   20","  360","7.6","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-28","3.5",,"0.0","0.0","0.0","11.5","16.7","7.2","   30","   20","7.6","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-29","2.6",,"0.0","0.0","0.0","13.2","22.2","6.7","  340","  320","11.6","17.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-04-30","3.4",,"0.0","0.0","0.0","11.8","16.1","7.8","  360","  340","9.4","14.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-01","5.6",,"0.0","0.0","0.0","15.1","30.6","7.8","  200","  220","10.7","17.0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-02","4.2",,"0.0","0.0","0.0","23.1","28.9","15.0","   10","  360","9.4","13.0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-03","3.2",,"14.7","0.0","0.0","18.3","20.0","12.2","   10","   10","7.2","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-04","4.0",,"0.0","0.0","0.0","11.5","15.6","5.0","  350","  360","8.1","11.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-05","2.3",,"0.8","0.0","0.0","9.7","16.7","1.7","  350","  360","6.3","8.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-06","2.9",,"5.3","0.0",,"10.1","15.0","5.0","   30","  360","7.6","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-07","3.5",,"0.0","0.0","0.0","8.7","11.7","1.7","  350","  320","9.4","13.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-08","2.5",,"0.0","0.0","0.0","6.3","12.2","-1.1","  110","  120","8.1","10.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-09","3.8",,"0.0","0.0","0.0","9.3","16.1","3.9","   50","   50","7.6","11.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-10","2.6",,"0.0","0.0","0.0","8.5","11.7","2.8","   50","   40","6.7","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-11","2.3",,"0.0","0.0","0.0","6.9","15.0","-1.1","   20","   10","7.6","12.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-12","0.8",,"0.0","0.0","0.0","10.9","18.3","2.2","   60","   70","4.0","6.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-13","1.3",,"0.0","0.0","0.0","12.9","20.0","2.8","  310","  300","4.5","7.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-14","1.7",,"0.0","0.0","0.0","12.9","21.1","3.3","  190","  190","6.7","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-15","3.4",,"2.3","0.0",,"14.1","16.1","11.1","  170","  190","9.4","12.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-16","1.4",,"0.0","0.0",,"15.1","21.7","12.2","  180","  180","5.4","8.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-17","3.4",,"0.0","0.0",,"17.2","24.4","8.3","  120","  110","7.6","11.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-18","5.5",,"6.1","0.0","0.0","17.1","23.3","11.7","  160","  150","10.7","14.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-19","5.2",,"1.3","0.0",,"18.6","23.9","17.2","  160","  160","9.4","12.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-20","5.1",,"0.0","0.0","0.0","22.1","27.2","18.9","  190","  180","9.8","14.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-21","3.6",,"2.3","0.0","0.0","22.2","23.3","18.3","  190","  240","7.6","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-22","2.4",,"0.0","0.0","0.0","21.7","28.3","17.8","  230","  250","4.5","8.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-23","2.4",,"7.4","0.0","0.0","22.6","26.1","13.9","   50","   50","6.3","7.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-24","2.7",,"0.0","0.0","0.0","19.3","28.3","13.3","  200","  240","5.8","10.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-25","4.1",,"0.0","0.0","0.0","24.3","27.2","19.4","  200","  240","8.1","13.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-26","4.0",,"0.0","0.0","0.0","21.7","24.4","10.6","  310","  320","7.2","13.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-27","6.6",,"15.0","0.0","0.0","10.1","10.6","3.9","   30","   30","10.3","15.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-28","6.8",,"0.8","0.0","0.0","6.4","10.6","3.3","   60","   50","9.8","14.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2021-05-29","2.4",,"0.0","0.0","0.0","9.2","17.8","0.6","   60","   30","6.7","9.4"
